Season,Week,Team_won,FinalScore_won,Team_lost,FinalScore_lost,WinType,PointDiff
11,14,AZ,27,SJS,16,AWAY,11
11,14,OCO,32,COL,31,AWAY,1
11,14,NO,40,BAL,34,HOME,6
11,P,BAL,45,COL,7,HOME,38
11,P,NO,40,OCO,13,HOME,27
11,U,NO,42,BAL,36,HOME,6
12,1,OCO,51,COL,24,HOME,27
12,1,SJS,45,NO,16,HOME,29
12,1,BAL,57,PHI,28,AWAY,29
12,1,YKW,31,AZ,20,HOME,11
12,2,OCO,34,PHI,20,HOME,14
12,2,NO,37,YKW,34,HOME,3
12,2,BAL,41,COL,10,HOME,31
12,2,SJS,15,AZ,10,AWAY,5
12,3,AZ,48,COL,34,AWAY,14
12,3,OCO,17,BAL,15,AWAY,2
12,3,PHI,34,NO,14,HOME,20
12,3,SJS,27,YKW,17,AWAY,10
12,4,BAL,45,YKW,21,HOME,24
12,4,NO,41,COL,9,HOME,32
12,4,SJS,20,OCO,14,HOME,6
12,4,PHI,12,AZ,7,AWAY,5
12,5,OCO,25,NO,3,HOME,22
12,5,PHI,47,YKW,6,HOME,41
12,5,SJS,28,COL,13,AWAY,15
12,5,AZ,29,BAL,23,HOME,6
12,6,COL,45,PHI,30,AWAY,15
12,6,NO,30,AZ,10,HOME,20
12,6,SJS,27,BAL,21,HOME,6
12,6,OCO,24,YKW,21,AWAY,3
12,7,OCO,35,AZ,20,HOME,15
12,7,SJS,27,PHI,7,HOME,20
12,7,BAL,25,NO,16,HOME,9
12,7,COL,29,YKW,28,AWAY,1
12,8,OCO,45,COL,13,AWAY,32
12,8,SJS,42,NO,20,AWAY,22
12,8,BAL,51,PHI,7,HOME,44
12,8,AZ,30,YKW,7,HOME,23
12,9,OCO,30,PHI,24,AWAY,6
12,9,AZ,20,SJS,17,AWAY,3
12,9,BAL,58,COL,28,HOME,30
12,9,NO,38,YKW,23,AWAY,15
12,10,OCO,24,BAL,17,HOME,7
12,10,PHI,34,NO,33,AWAY,1
12,10,SJS,20,YKW,17,HOME,3
12,10,COL,36,AZ,30,AWAY,6
12,11,OCO,27,SJS,24,HOME,3
12,11,PHI,40,AZ,17,HOME,23
12,11,COL,29,NO,27,HOME,2
12,11,YKW,23,BAL,21,HOME,2
12,12,AZ,24,BAL,23,AWAY,1
12,12,OCO,24,NO,17,AWAY,7
12,12,COL,31,SJS,10,AWAY,21
12,12,PHI,40,YKW,6,AWAY,34
12,13,YKW,26,OCO,20,AWAY,6
12,13,BAL,30,SJS,22,HOME,8
12,13,PHI,31,COL,24,AWAY,7
12,13,AZ,38,NO,33,HOME,5
12,14,COL,31,YKW,27,HOME,4
12,14,BAL,27,NO,21,AWAY,6
12,14,SJS,31,PHI,7,AWAY,24
12,14,AZ,23,OCO,13,HOME,10
12,P,BAL,30,PHI,24,HOME,6
12,P,OCO,35,SJS,10,HOME,25
12,U,OCO,48,BAL,24,HOME,24
13,1,OCO,31,COL,10,HOME,21
13,1,SJS,19,AZ,17,AWAY,2
13,1,PHI,27,BAL,26,AWAY,1
13,1,YKW,23,NO,17,HOME,6
13,2,YKW,33,OCO,17,HOME,16
13,2,COL,35,BAL,19,HOME,16
13,2,AZ,31,PHI,23,HOME,8
13,2,NO,26,SJS,25,AWAY,1
13,3,COL,34,AZ,17,AWAY,17
13,3,PHI,30,NO,23,AWAY,7
13,3,SJS,38,OCO,17,HOME,21
13,3,BAL,48,YKW,14,HOME,34
13,4,YKW,30,COL,15,HOME,15
13,4,SJS,38,PHI,34,AWAY,4
13,4,AZ,17,BAL,10,HOME,7
13,4,OCO,45,NO,21,HOME,24
13,5,COL,59,PHI,0,HOME,59
13,5,SJS,34,YKW,15,AWAY,19
13,5,OCO,14,BAL,13,HOME,1
13,5,AZ,56,NO,17,HOME,39
13,6,SJS,31,COL,17,HOME,14
13,6,PHI,33,YKW,31,AWAY,2
13,6,OCO,31,AZ,23,AWAY,8
13,6,NO,37,BAL,16,AWAY,21
13,7,NO,30,COL,24,HOME,6
13,7,SJS,17,BAL,13,HOME,4
13,7,PHI,35,OCO,20,HOME,15
13,7,AZ,45,YKW,30,HOME,15
13,8,COL,30,PHI,26,AWAY,4
13,8,AZ,25,NO,22,AWAY,3
13,8,OCO,30,BAL,27,AWAY,3
13,8,SJS,34,YKW,20,HOME,14
13,9,NO,43,BAL,17,HOME,26
13,9,OCO,27,AZ,12,HOME,15
13,9,SJS,51,COL,24,AWAY,27
13,9,PHI,38,YKW,16,HOME,22
13,10,OCO,23,PHI,17,HOME,6
13,10,YKW,31,AZ,24,HOME,7
13,10,SJS,23,BAL,13,AWAY,10
13,10,COL,34,NO,17,HOME,17
13,11,COL,33,OCO,17,HOME,16
13,11,SJS,38,AZ,20,HOME,18
13,11,PHI,34,BAL,23,HOME,11
13,11,NO,36,YKW,17,HOME,19
13,12,BAL,35,COL,23,HOME,12
13,12,PHI,58,AZ,13,HOME,45
13,12,SJS,27,NO,13,AWAY,14
13,12,OCO,44,YKW,26,HOME,18
13,13,BAL,34,YKW,32,AWAY,2
13,13,COL,41,AZ,21,HOME,20
13,13,OCO,30,SJS,17,HOME,13
13,13,PHI,41,NO,17,HOME,24
13,14,NO,24,OCO,17,HOME,7
13,14,BAL,29,AZ,17,HOME,12
13,14,SJS,27,PHI,17,HOME,10
13,14,COL,38,YKW,24,HOME,14
13,P,COL,50,PHI,27,HOME,23
13,P,OCO,31,SJS,21,AWAY,10
13,U,OCO,24,COL,21,HOME,3
14,1,OCO,31,YKW,0,HOME,31
14,1,PHI,34,AZ,13,HOME,21
14,1,BAL,31,NO,20,HOME,11
14,1,SJS,44,COL,7,HOME,37
14,2,YKW,45,NO,17,AWAY,28
14,2,PHI,23,COL,20,AWAY,3
14,2,OCO,35,BAL,32,AWAY,3
14,2,SJS,36,AZ,10,AWAY,26
14,3,SJS,23,OCO,0,HOME,23
14,3,BAL,28,YKW,19,AWAY,9
14,3,PHI,27,NO,24,HOME,3
14,3,COL,47,AZ,14,AWAY,33
14,4,BAL,37,COL,30,AWAY,7
14,4,PHI,24,OCO,23,AWAY,1
14,4,YKW,38,AZ,27,HOME,11
14,4,NO,21,SJS,16,HOME,5
14,5,PHI,17,YKW,16,HOME,1
14,5,NO,31,COL,21,AWAY,10
14,5,OCO,24,AZ,10,AWAY,14
14,5,BAL,27,SJS,10,HOME,17
14,6,OCO,45,NO,28,HOME,17
14,6,SJS,23,PHI,12,HOME,11
14,6,BAL,35,AZ,24,HOME,11
14,6,YKW,27,COL,24,HOME,3
14,7,SJS,36,YKW,14,HOME,22
14,7,NO,51,AZ,3,HOME,48
14,7,PHI,30,BAL,20,HOME,10
14,7,OCO,33,COL,18,HOME,15
14,8,OCO,20,YKW,16,AWAY,4
14,8,PHI,31,AZ,10,AWAY,21
14,8,BAL,30,NO,19,AWAY,11
14,8,COL,38,SJS,34,HOME,4
14,9,YKW,34,NO,14,HOME,20
14,9,SJS,44,AZ,6,HOME,38
14,9,OCO,30,BAL,24,HOME,6
14,9,PHI,38,COL,29,HOME,9
14,10,BAL,24,YKW,13,HOME,11
14,10,NO,35,PHI,27,HOME,8
14,10,COL,31,AZ,28,HOME,3
14,10,OCO,20,SJS,17,HOME,3
14,11,AZ,28,YKW,21,HOME,7
14,11,SJS,34,NO,17,HOME,17
14,11,PHI,31,OCO,19,HOME,12
14,11,BAL,34,COL,25,HOME,9
14,12,BAL,28,SJS,25,AWAY,3
14,12,YKW,20,PHI,13,HOME,7
14,12,OCO,76,AZ,7,HOME,69
14,12,COL,31,NO,17,AWAY,14
14,13,YKW,27,COL,24,AWAY,3
14,13,BAL,46,AZ,13,AWAY,33
14,13,OCO,30,NO,28,AWAY,2
14,13,SJS,27,PHI,13,AWAY,14
14,14,OCO,55,COL,23,AWAY,32
14,14,BAL,52,PHI,17,HOME,35
14,14,AZ,31,NO,9,HOME,22
14,14,SJS,23,YKW,20,AWAY,3
14,P,PHI,31,BAL,28,AWAY,3
14,P,SJS,24,OCO,17,AWAY,7
14,U,SJS,36,PHI,24,HOME,12
15,1,BAL,63,COL,13,HOME,50
15,1,OCO,34,NO,26,AWAY,8
15,1,YKW,26,AZ,21,HOME,5
15,1,SJS,22,PHI,16,HOME,6
15,2,YKW,34,BAL,17,HOME,17
15,2,SJS,27,OCO,17,HOME,10
15,2,AZ,41,COL,24,HOME,17
15,2,PHI,30,NO,17,AWAY,13
15,3,YKW,41,NO,10,AWAY,31
15,3,BAL,43,AZ,19,HOME,24
15,3,SJS,20,COL,9,HOME,11
15,3,OCO,26,PHI,13,HOME,13
15,4,AZ,26,PHI,15,AWAY,11
15,4,SJS,13,YKW,10,AWAY,3
15,4,BAL,26,OCO,17,HOME,9
15,4,COL,34,NO,17,HOME,17
15,5,BAL,23,SJS,14,AWAY,9
15,5,PHI,42,COL,13,HOME,29
15,5,OCO,30,YKW,16,HOME,14
15,5,AZ,30,NO,24,HOME,6
15,6,YKW,51,COL,14,HOME,37
15,6,SJS,35,NO,17,AWAY,18
15,6,OCO,23,AZ,21,AWAY,2
15,6,BAL,48,PHI,10,HOME,38
15,7,BAL,47,NO,24,AWAY,23
15,7,OCO,27,COL,21,AWAY,6
15,7,SJS,27,AZ,21,HOME,6
15,7,PHI,38,YKW,28,AWAY,10
15,8,BAL,44,YKW,26,HOME,18
15,8,SJS,31,OCO,14,AWAY,17
15,8,AZ,31,COL,17,AWAY,14
15,8,PHI,35,NO,13,HOME,22
15,9,AZ,30,YKW,7,HOME,23
15,9,PHI,20,SJS,0,HOME,20
15,9,BAL,42,COL,31,AWAY,11
15,9,OCO,44,NO,27,HOME,17
15,10,BAL,34,AZ,24,AWAY,10
15,10,SJS,37,COL,34,AWAY,3
15,10,PHI,17,OCO,15,HOME,2
15,10,YKW,41,NO,20,HOME,21
15,11,BAL,28,OCO,23,AWAY,5
15,11,NO,31,COL,6,HOME,25
15,11,SJS,20,YKW,16,HOME,4
15,11,AZ,47,PHI,25,HOME,22
15,12,NO,27,AZ,13,HOME,14
15,12,BAL,44,SJS,12,HOME,32
15,12,OCO,20,YKW,13,AWAY,7
15,12,PHI,33,COL,10,AWAY,23
15,13,PHI,30,BAL,17,HOME,13
15,13,OCO,44,AZ,13,HOME,31
15,13,YKW,22,COL,12,AWAY,10
15,13,SJS,31,NO,10,HOME,21
15,14,YKW,27,PHI,16,AWAY,11
15,14,SJS,37,AZ,14,AWAY,23
15,14,COL,20,OCO,17,AWAY,3
15,14,BAL,44,NO,20,HOME,24
15,P,BAL,34,PHI,13,HOME,21
15,P,SJS,37,OCO,17,HOME,20
15,U,BAL,49,SJS,0,HOME,49
16,1,BAL,31,YKW,23,AWAY,8
16,1,CHI,26,AZ,17,AWAY,9
16,1,NO,24,AUS,17,AWAY,7
16,1,PHI,42,COL,14,HOME,28
16,1,OCO,28,SJS,19,AWAY,9
16,2,BAL,23,COL,21,AWAY,2
16,2,OCO,24,PHI,21,HOME,3
16,2,SJS,23,NO,20,AWAY,3
16,2,CHI,33,YKW,20,HOME,13
16,2,AZ,13,AUS,3,AWAY,10
16,3,YKW,34,SJS,13,AWAY,21
16,3,PHI,34,BAL,27,AWAY,7
16,3,OCO,52,AUS,10,HOME,42
16,3,CHI,30,COL,17,HOME,13
16,3,AZ,34,NO,0,HOME,34
16,4,YKW,31,PHI,28,HOME,3
16,4,AZ,27,OCO,12,HOME,15
16,4,NO,24,COL,16,AWAY,8
16,4,BAL,30,CHI,17,HOME,13
16,4,SJS,25,AUS,22,AWAY,3
16,5,YKW,39,COL,9,HOME,30
16,5,SJS,37,AZ,10,HOME,27
16,5,BAL,45,AUS,13,HOME,32
16,5,PHI,48,CHI,19,HOME,29
16,5,OCO,48,NO,28,AWAY,20
16,6,YKW,33,BAL,25,AWAY,8
16,6,CHI,30,COL,20,AWAY,10
16,6,NO,37,SJS,30,AWAY,7
16,6,AZ,37,PHI,24,HOME,13
16,6,OCO,34,AUS,19,AWAY,15
16,7,BAL,41,COL,7,HOME,34
16,7,OCO,25,AZ,0,HOME,25
16,7,SJS,55,AUS,0,HOME,55
16,7,CHI,26,YKW,24,AWAY,2
16,7,PHI,27,NO,16,HOME,11
16,8,CHI,23,BAL,9,HOME,14
16,8,PHI,42,COL,10,AWAY,32
16,8,NO,44,AUS,17,HOME,27
16,8,YKW,36,OCO,31,AWAY,5
16,8,AZ,35,SJS,17,HOME,18
16,9,PHI,16,BAL,12,HOME,4
16,9,CHI,16,AUS,10,AWAY,6
16,9,OCO,35,SJS,29,HOME,6
16,9,KW,44,COL,20,AWAY,24
16,9,NO,42,AZ,24,HOME,18
16,10,CHI,42,PHI,17,HOME,25
16,10,SJS,21,BAL,16,AWAY,5
16,10,AZ,30,AUS,14,HOME,16
16,10,OCO,38,COL,13,AWAY,25
16,10,YKW,45,NO,19,HOME,26
16,11,YKW,34,PHI,33,AWAY,1
16,11,BAL,28,AZ,16,HOME,12
16,11,OCO,57,NO,9,HOME,48
16,11,COL,28,AUS,24,AWAY,4
16,11,CHI,24,SJS,10,HOME,14
16,12,BAL,27,NO,24,AWAY,3
16,12,SJS,38,PHI,34,HOME,4
16,12,YKW,27,AUS,17,HOME,10
16,12,AZ,27,COL,17,HOME,10
16,12,CHI,23,OCO,13,HOME,10
16,13,OCO,20,BAL,10,HOME,10
16,13,YKW,28,AZ,27,HOME,1
16,13,PHI,31,AUS,20,HOME,11
16,13,NO,22,CHI,16,HOME,6
16,13,SJS,20,COL,16,AWAY,4
16,P,PHI,35,YKW,34,AWAY,1
16,P,AZ,41,SJS,21,HOME,20
16,P,PHI,47,CHI,34,AWAY,13
16,P,AZ,31,OCO,3,AWAY,28
16,U,AZ,34,PHI,30,HOME,4
17,1,PHI,27,CHI,24,HOME,3
17,1,AZ,36,BAL,26,HOME,10
17,1,NO,31,AUS,10,AWAY,21
17,1,YKW,31,COL,23,HOME,8
17,1,SJS,31,OCO,24,HOME,7
17,2,CHI,35,COL,3,AWAY,32
17,2,OCO,21,YKW,16,HOME,5
17,2,SJS,19,NO,13,AWAY,6
17,2,BAL,33,PHI,20,HOME,13
17,2,AUS,30,AZ,17,HOME,13
17,3,SJS,27,PHI,17,HOME,10
17,3,YKW,20,CHI,9,AWAY,11
17,3,OCO,43,AUS,13,HOME,30
17,3,BAL,40,COL,20,HOME,20
17,3,AZ,34,NO,20,HOME,14
17,4,YKW,41,PHI,23,AWAY,18
17,4,AZ,23,OCO,20,HOME,3
17,4,COL,27,NO,13,HOME,14
17,4,CHI,28,BAL,14,HOME,14
17,4,AUS,24,SJS,17,HOME,7
17,5,COL,31,PHI,27,AWAY,4
17,5,AZ,34,SJS,22,AWAY,12
17,5,CHI,23,AUS,16,HOME,7
17,5,YKW,48,BAL,20,HOME,28
17,5,OCO,31,NO,24,AWAY,7
17,6,CHI,45,PHI,20,HOME,25
17,6,BAL,31,COL,13,AWAY,18
17,6,SJS,37,NO,27,HOME,10
17,6,AZ,31,YKW,10,HOME,21
17,6,OCO,40,AUS,20,AWAY,20
17,7,CHI,33,COL,3,HOME,30
17,7,AZ,30,OCO,17,AWAY,13
17,7,SJS,20,AUS,17,HOME,3
17,7,PHI,21,BAL,13,HOME,8
17,7,YKW,33,NO,25,HOME,8
17,8,BAL,30,CHI,10,HOME,20
17,8,COL,20,YKW,19,HOME,1
17,8,AUS,33,NO,17,AWAY,16
17,8,PHI,31,OCO,17,AWAY,14
17,8,AZ,41,SJS,6,HOME,35
17,9,YKW,34,CHI,17,HOME,17
17,9,BAL,23,AUS,10,AWAY,13
17,9,OCO,33,SJS,16,HOME,17
17,9,COL,22,PHI,17,HOME,5
17,9,NO,34,AZ,27,HOME,7
17,10,BAL,30,YKW,24,HOME,6
17,10,CHI,34,SJS,14,HOME,20
17,10,AZ,35,AUS,10,HOME,25
17,10,OCO,37,COL,7,AWAY,30
17,10,PHI,40,NO,23,HOME,17
17,11,YKW,37,PHI,10,HOME,27
17,11,CHI,33,AZ,24,HOME,9
17,11,NO,23,OCO,20,AWAY,3
17,11,AUS,24,COL,21,HOME,3
17,11,BAL,31,SJS,17,AWAY,14
17,12,CHI,28,NO,25,AWAY,3
17,12,YKW,27,SJS,10,AWAY,17
17,12,PHI,35,AUS,26,HOME,9
17,12,COL,30,AZ,13,AWAY,17
17,12,BAL,24,OCO,20,HOME,4
17,13,OCO,38,CHI,17,HOME,21
17,13,AZ,49,PHI,10,AWAY,39
17,13,AUS,28,YKW,21,AWAY,7
17,13,NO,38,BAL,28,HOME,10
17,13,SJS,44,COL,10,AWAY,34
17,P,BAL,40,CHI,6,HOME,34
17,P,OCO,20,SJS,13,HOME,7
17,P,BAL,27,YKW,24,AWAY,3
17,P,OCO,37,AZ,20,AWAY,17
17,U,OCO,28,BAL,17,AWAY,11
18,1,BAL,33,YKW,27,HOME,6
18,1,CHI,38,AZ,16,HOME,22
18,1,NO,27,AUS,24,HOME,3
18,1,COL,27,PHI,26,HOME,1
18,1,OCO,34,SJS,7,HOME,27
18,2,BAL,55,COL,20,HOME,35
18,2,OCO,31,PHI,7,AWAY,24
18,2,NO,37,SJS,0,AWAY,37
18,2,YKW,49,CHI,15,HOME,34
18,2,AZ,37,AUS,24,HOME,13
18,3,YKW,23,SJS,3,HOME,20
18,3,BAL,31,PHI,26,AWAY,5
18,3,AUS,32,OCO,29,HOME,3
18,3,CHI,13,COL,8,AWAY,5
18,3,NO,20,AZ,17,HOME,3
18,4,YKW,16,PHI,7,AWAY,9
18,4,AZ,31,OCO,22,AWAY,9
18,4,COL,30,NO,20,AWAY,10
18,4,CHI,27,BAL,21,HOME,6
18,4,SJS,31,AUS,25,HOME,6
18,5,YKW,24,COL,13,AWAY,11
18,5,AZ,38,SJS,13,HOME,25
18,5,AUS,45,BAL,26,HOME,19
18,5,PHI,38,CHI,24,AWAY,14
18,5,OCO,15,NO,3,HOME,12
18,6,YKW,30,BAL,17,HOME,13
18,6,COL,30,CHI,24,AWAY,6
18,6,NO,21,SJS,18,HOME,3
18,6,AZ,27,PHI,24,AWAY,3
18,6,OCO,29,AUS,19,HOME,10
18,7,COL,25,BAL,22,HOME,3
18,7,OCO,24,AZ,17,AWAY,7
18,7,AUS,28,SJS,14,HOME,14
18,7,YKW,40,CHI,16,AWAY,24
18,7,NO,36,PHI,21,HOME,15
18,8,BAL,28,CHI,23,HOME,5
18,8,PHI,30,COL,9,HOME,21
18,8,AUS,42,NO,28,HOME,14
18,8,YKW,24,OCO,20,HOME,4
18,8,AZ,31,SJS,7,AWAY,24
18,9,BAL,27,PHI,23,HOME,4
18,9,CHI,45,AUS,14,HOME,31
18,9,OCO,20,SJS,13,AWAY,7
18,9,YKW,28,COL,7,HOME,21
18,9,AZ,17,NO,10,HOME,7
18,10,PHI,28,CHI,19,HOME,9
18,10,SJS,28,BAL,17,HOME,11
18,10,AUS,33,AZ,28,HOME,5
18,10,OCO,34,COL,24,HOME,10
18,10,YKW,38,NO,27,AWAY,11
18,11,YKW,26,PHI,12,HOME,14
18,11,AZ,27,BAL,23,HOME,4
18,11,OCO,40,NO,22,AWAY,18
18,11,AUS,30,COL,21,AWAY,9
18,11,SJS,24,CHI,23,HOME,1
18,12,BAL,38,NO,14,HOME,24
18,12,SJS,20,PHI,10,AWAY,10
18,12,YKW,41,AUS,27,AWAY,14
18,12,AZ,27,COL,26,AWAY,1
18,12,OCO,34,CHI,6,HOME,28
18,13,OCO,31,BAL,28,AWAY,3
18,13,AZ,42,YKW,27,HOME,15
18,13,PHI,34,AUS,24,AWAY,10
18,13,CHI,27,NO,20,HOME,7
18,13,COL,31,SJS,6,AWAY,25
18,P,BAL,31,COL,0,HOME,31
18,P,AZ,33,AUS,26,HOME,7
18,P,YKW,29,BAL,14,HOME,15
18,P,OCO,21,AZ,16,HOME,5
18,U,OCO,16,YKW,10,AWAY,6
19,1,PHI,31,YKW,23,AWAY,8
19,1,COL,22,AUS,17,HOME,5
19,1,OCO,26,NO,16,HOME,10
19,1,BAL,17,CHI,10,AWAY,7
19,1,AZ,62,SJS,0,HOME,62
19,2,YKW,45,CHI,27,HOME,18
19,2,BAL,40,AZ,22,HOME,18
19,2,OCO,27,SJS,10,AWAY,17
19,2,COL,16,PHI,7,AWAY,9
19,2,NO,27,AUS,24,AWAY,3
19,3,PHI,42,SJS,7,HOME,35
19,3,YKW,23,BAL,20,AWAY,3
19,3,NO,57,AZ,7,HOME,50
19,3,COL,43,CHI,13,AWAY,30
19,3,OCO,27,AUS,14,HOME,13
19,4,BAL,44,PHI,10,HOME,34
19,4,AUS,24,AZ,13,AWAY,11
19,4,OCO,35,CHI,0,HOME,35
19,4,YKW,33,COL,27,AWAY,6
19,4,SJS,20,NO,17,HOME,3
19,5,CHI,27,PHI,0,HOME,27
19,5,SJS,27,AUS,17,AWAY,10
19,5,YKW,27,NO,17,AWAY,10
19,5,BAL,29,COL,17,AWAY,12
19,5,OCO,33,AZ,21,AWAY,12
19,6,PHI,24,YKW,10,HOME,14
19,6,COL,27,CHI,10,HOME,17
19,6,OCO,49,SJS,3,HOME,46
19,6,BAL,31,AUS,17,HOME,14
19,6,AZ,42,NO,24,HOME,18
19,7,CHI,31,YKW,20,HOME,11
19,7,AUS,48,AZ,10,HOME,38
19,7,NO,27,SJS,6,HOME,21
19,7,COL,20,PHI,18,HOME,2
19,7,OCO,41,BAL,24,HOME,17
19,8,YKW,37,COL,32,HOME,5
19,8,BAL,23,CHI,9,HOME,14
19,8,NO,34,OCO,24,HOME,10
19,8,PHI,29,AZ,23,HOME,6
19,8,SJS,19,AUS,16,HOME,3
19,9,YKW,33,BAL,27,HOME,6
19,9,NO,20,COL,14,AWAY,6
19,9,AZ,34,SJS,17,AWAY,17
19,9,PHI,49,CHI,24,HOME,25
19,9,OCO,26,AUS,18,AWAY,8
19,10,BAL,41,COL,6,HOME,35
19,10,YKW,37,SJS,17,AWAY,20
19,10,NO,30,AUS,24,HOME,6
19,10,AZ,48,CHI,13,HOME,35
19,10,OCO,16,PHI,13,HOME,3
19,11,PHI,34,BAL,31,HOME,3
19,11,AUS,27,YKW,24,HOME,3
19,11,AZ,16,OCO,12,AWAY,4
19,11,CHI,27,NO,24,HOME,3
19,11,COL,41,SJS,20,AWAY,21
19,12,YKW,30,OCO,27,HOME,3
19,12,BAL,24,SJS,14,HOME,10
19,12,NO,18,PHI,10,HOME,8
19,12,AUS,34,CHI,19,AWAY,15
19,12,COL,17,AZ,16,AWAY,1
19,13,YKW,41,AZ,24,HOME,17
19,13,AUS,19,PHI,13,HOME,6
19,13,NO,30,BAL,20,HOME,10
19,13,COL,44,OCO,14,HOME,30
19,13,SJS,27,CHI,13,HOME,14
19,P,BAL,39,COL,17,HOME,22
19,P,NO,28,AUS,17,HOME,11
19,P,YKW,55,BAL,14,HOME,41
19,P,OCO,28,NO,13,HOME,15
19,U,OCO,30,YKW,27,AWAY,3
20,1,PHI,23,CHI,10,AWAY,13
20,1,AZ,35,BAL,24,AWAY,11
20,1,OCO,37,SJS,3,HOME,34
20,1,COL,48,YKW,20,HOME,28
20,1,AUS,30,NO,13,HOME,17
20,2,CHI,34,COL,10,HOME,24
20,2,YKW,37,AUS,24,HOME,13
20,2,NO,30,OCO,10,HOME,20
20,2,BAL,27,PHI,20,AWAY,7
20,2,AZ,26,SJS,21,HOME,5
20,3,NO,23,PHI,13,AWAY,10
20,3,YKW,29,CHI,26,HOME,3
20,3,AUS,39,SJS,3,AWAY,36
20,3,COL,26,BAL,10,HOME,16
20,3,AZ,23,OCO,13,AWAY,10
20,4,YKW,20,PHI,10,HOME,10
20,4,AUS,16,AZ,13,HOME,3
20,4,OCO,41,COL,17,HOME,24
20,4,BAL,49,CHI,17,HOME,32
20,4,SJS,31,NO,14,AWAY,17
20,5,COL,29,PHI,17,HOME,12
20,5,NO,20,AZ,19,AWAY,1
20,5,SJS,48,CHI,27,HOME,21
20,5,YKW,27,BAL,14,AWAY,13
20,5,AUS,37,OCO,27,HOME,10
20,6,PHI,27,CHI,15,HOME,12
20,6,BAL,17,COL,7,HOME,10
20,6,OCO,22,NO,17,HOME,5
20,6,YKW,30,AZ,20,HOME,10
20,6,AUS,41,SJS,10,HOME,31
20,7,COL,36,CHI,24,HOME,12
20,7,AZ,19,AUS,13,HOME,6
20,7,SJS,34,NO,28,HOME,6
20,7,BAL,34,PHI,10,HOME,24
20,7,OCO,37,YKW,13,HOME,24
20,8,BAL,33,CHI,17,AWAY,16
20,8,YKW,24,COL,21,HOME,3
20,8,OCO,44,SJS,21,AWAY,23
20,8,PHI,24,AUS,7,HOME,17
20,8,NO,41,AZ,16,HOME,25
20,9,CHI,31,YKW,16,HOME,15
20,9,SJS,30,BAL,27,AWAY,3
20,9,AUS,36,NO,28,AWAY,8
20,9,COL,29,PHI,20,AWAY,9
20,9,OCO,46,AZ,17,AWAY,29
20,10,YKW,47,BAL,23,HOME,24
20,10,NO,43,CHI,21,HOME,22
20,10,SJS,33,AZ,31,HOME,2
20,10,COL,21,AUS,19,AWAY,2
20,10,OCO,23,PHI,13,HOME,10
20,11,PHI,23,YKW,10,HOME,13
20,11,AZ,44,CHI,42,HOME,2
20,11,AUS,35,OCO,27,AWAY,8
20,11,COL,43,SJS,13,HOME,30
20,11,NO,34,BAL,15,HOME,19
20,12,CHI,29,OCO,23,HOME,6
20,12,YKW,34,NO,10,HOME,24
20,12,PHI,22,SJS,21,AWAY,1
20,12,AZ,27,COL,9,AWAY,18
20,12,AUS,26,BAL,10,HOME,16
20,13,CHI,28,AUS,27,HOME,1
20,13,AZ,27,PHI,20,HOME,7
20,13,YKW,44,SJS,7,AWAY,37
20,13,BAL,23,OCO,21,HOME,2
20,13,NO,14,COL,13,HOME,1
20,P,COL,29,BAL,26,HOME,3
20,P,NO,23,OCO,13,HOME,10
20,P,YKW,40,COL,24,HOME,16
20,P,AUS,26,NO,17,HOME,9
20,U,AUS,37,YKW,20,AWAY,17
21,1,BAL,45,YKW,28,HOME,17
21,1,CHI,29,AZ,23,HOME,6
21,1,NO,34,AUS,26,HOME,8
21,1,PHI,26,COL,20,AWAY,6
21,1,OCO,27,SJS,10,HOME,17
21,2,BAL,24,COL,10,HOME,14
21,2,OCO,37,PHI,27,AWAY,10
21,2,NO,27,SJS,15,AWAY,12
21,2,YKW,27,CHI,24,HOME,3
21,2,AUS,30,AZ,27,AWAY,3
21,3,SJS,30,YKW,14,AWAY,16
21,3,BAL,35,PHI,30,AWAY,5
21,3,OCO,35,AUS,20,AWAY,15
21,3,COL,45,CHI,33,HOME,12
21,3,NO,40,AZ,13,HOME,27
21,4,YKW,30,PHI,24,AWAY,6
21,4,OCO,55,AZ,17,HOME,38
21,4,NO,37,COL,13,HOME,24
21,4,BAL,31,CHI,23,AWAY,8
21,4,AUS,22,SJS,19,AWAY,3
21,5,COL,34,YKW,24,HOME,10
21,5,AZ,30,SJS,17,HOME,13
21,5,AUS,30,BAL,21,HOME,9
21,5,CHI,45,PHI,13,HOME,32
21,5,NO,22,OCO,17,AWAY,5
21,6,YKW,26,BAL,21,HOME,5
21,6,COL,38,CHI,20,AWAY,18
21,6,NO,23,SJS,9,HOME,14
21,6,AZ,31,PHI,21,AWAY,10
21,6,OCO,23,AUS,13,HOME,10
21,7,COL,37,BAL,31,HOME,6
21,7,OCO,30,AZ,17,AWAY,13
21,7,AUS,28,SJS,14,HOME,14
21,7,CHI,27,YKW,26,HOME,1
21,7,NO,33,PHI,16,HOME,17
21,8,BAL,25,CHI,20,HOME,5
21,8,PHI,19,COL,10,HOME,9
21,8,NO,49,AUS,22,AWAY,27
21,8,YKW,17,OCO,6,HOME,11
21,8,SJS,26,AZ,14,HOME,12
21,9,PHI,30,BAL,13,AWAY,17
21,9,AUS,36,CHI,30,AWAY,6
21,9,OCO,34,SJS,16,AWAY,18
21,9,COL,19,YKW,13,AWAY,6
